,geometry,GemeindeLabel,AnzahlLadestation
4683,"MULTIPOLYGON (((9.203339138739599 47.59507069496695, 9.205471163848495 47.59158729213292, 9.206650581993841 47.59321951517515, 9.208964056048176 47.59212473142731, 9.215859115974819 47.5931996100161, 9.215813753738459 47.59503088464884, 9.222527364719664 47.59773798627986, 9.218535487920029 47.60042518275183, 9.219034472519983 47.60215693158931, 9.221665482228833 47.60267446572465, 9.220531426319846 47.60518251576516, 9.219442732647218 47.60484412806128, 9.220213890665329 47.6063967304673, 9.218943748047264 47.60747160905609, 9.220259252901689 47.60878534955349, 9.215723029265741 47.61039766743667, 9.215995202683898 47.61557300879009, 9.218671574629107 47.61676731833318, 9.214951871247628 47.61800143819438, 9.216358100574773 47.62046967791677, 9.212366223775138 47.62174360809608, 9.210823907738915 47.62490852838528, 9.208465071448222 47.62470947679476, 9.208147535793705 47.62697866492665, 9.203702036630474 47.62898908599086, 9.200299868903514 47.62564501927019, 9.198258568267336 47.62781468160681, 9.198394654976415 47.63159666182661, 9.194811038304014 47.63299002296023, 9.19335944674051 47.63040235228352, 9.187553080486497 47.63121846380464, 9.181338454105246 47.6225995299353, 9.183243668032345 47.62204218548185, 9.181928163177918 47.62082797077971, 9.173672236160492 47.62188294420944, 9.172674266960584 47.62062891918919, 9.179342515705429 47.61730475762757, 9.179660051359946 47.61368201868019, 9.183833377105017 47.61238818334183, 9.184014826050456 47.60647635110351, 9.187326269304698 47.60613796339963, 9.185783953268476 47.60444602488025, 9.190819161504379 47.60309247406474, 9.193994518049545 47.59996736409364, 9.196897701176551 47.60215693158931, 9.200345231139872 47.60052470854708, 9.203883485575913 47.59801665850658, 9.20234116953969 47.59712092634926, 9.203339138739599 47.59507069496695)))",Lengwil,0.0
4691,"MULTIPOLYGON (((9.212366223775138 47.62174360809608, 9.216358100574773 47.62046967791677, 9.214951871247628 47.61800143819438, 9.218671574629107 47.61676731833318, 9.222618089192382 47.61549338815388, 9.223888231810449 47.61837963621636, 9.226247068101141 47.61720523183232, 9.229603873591744 47.6200914798948, 9.233777199336817 47.61752371437714, 9.235773137736635 47.6189369806698, 9.240263999136225 47.61531424172242, 9.243439355681389 47.61845925685257, 9.248474563917293 47.61754361953619, 9.250697313498907 47.61891707551075, 9.252965425316882 47.6176630504905, 9.255369623843935 47.61897679098791, 9.256639766462001 47.61792181755817, 9.264487433352192 47.62385355495555, 9.244573411590377 47.63227343723437, 9.235637051027556 47.63291040232402, 9.231554449755203 47.63585636586366, 9.229739960300822 47.63462224600246, 9.226247068101141 47.63529902141021, 9.219850992774454 47.63937957901579, 9.215677667029381 47.63519949561496, 9.220531426319846 47.63233315271152, 9.216312738338413 47.62996443878438, 9.220168528428971 47.6282326899469, 9.218671574629107 47.62538625220252, 9.213591004156843 47.62381374463745, 9.212366223775138 47.62174360809608)))",Münsterlingen,1.0
4696,"MULTIPOLYGON (((9.121414939874359 47.66380320917209, 9.120734506328965 47.65978236704367, 9.115653935856702 47.65751317891178, 9.11402089534776 47.65448759473595, 9.115109589020388 47.65398996575966, 9.10962075842089 47.65367148321483, 9.112977563911492 47.6489141502015, 9.107080473184759 47.6427037405774, 9.10794235567559 47.63882223456234, 9.106400039639366 47.63577674522745, 9.110210467493564 47.62554549347493, 9.115653935856702 47.62317677954779, 9.1194643637109 47.62681942365423, 9.120280883965371 47.63117865348653, 9.122548995783346 47.63255210946109, 9.140104181254468 47.63322888486885, 9.144595042654059 47.63832460558606, 9.144912578308574 47.64113123301233, 9.146500256581156 47.6407331298313, 9.148541557217333 47.64576913507135, 9.150673582326231 47.64674448786488, 9.150673582326231 47.64676439302393, 9.152850969671485 47.64935206370063, 9.15693357094384 47.64889424504245, 9.159791391834489 47.65128286412864, 9.16060791208896 47.654507499895, 9.158838784870937 47.65598048166481, 9.162377039306978 47.65735393763937, 9.161242983397992 47.65848853170532, 9.163511095215966 47.66029990117901, 9.156661397525683 47.66607239730397, 9.148314746035537 47.66653021596215, 9.13828969180009 47.6633055801958, 9.13901548758184 47.66250937383374, 9.121414939874359 47.66380320917209)))",Tägerwilen,15.0
4701,"MULTIPOLYGON (((9.100185413258117 47.60800904835048, 9.108259891330107 47.61455784567845, 9.109212498293655 47.61587158617586, 9.108123804621027 47.61658817190172, 9.118421032274632 47.62242038350383, 9.115653935856702 47.62317677954779, 9.110210467493564 47.62554549347493, 9.106400039639366 47.63577674522745, 9.103632943221438 47.63748858890589, 9.095830638567605 47.63784688176882, 9.093653251222349 47.63967815640156, 9.090750068095343 47.63856346749467, 9.078456902041921 47.6427037405774, 9.074646474187723 47.64244497350973, 9.072741260260624 47.63906109647096, 9.073648504987815 47.63748858890589, 9.070654597388089 47.6371103908839, 9.071062857515324 47.63541845236452, 9.061173889988954 47.6327113507335, 9.05972229842545 47.63494072854729, 9.056592304116645 47.63466205632056, 9.058678966989183 47.63179571341713, 9.057227375425679 47.63018339553395, 9.060448094207203 47.62890946535465, 9.053643758753278 47.62313696922969, 9.049243621826408 47.62039005728057, 9.049606519717283 47.61652845642456, 9.045387831735852 47.61463746631466, 9.047111596717512 47.61378154447544, 9.047519856844747 47.61111425316253, 9.069112281351865 47.61286590715907, 9.096828607767515 47.61270666588666, 9.099005995112769 47.61131330475305, 9.097599765785626 47.60900430630306, 9.100185413258117 47.60800904835048)))",Wäldi,2.0
4711,"MULTIPOLYGON (((9.067207067424768 47.52040644336443, 9.077912555205607 47.52030691756917, 9.079137335587312 47.51803772943729, 9.08467152842317 47.51793820364203, 9.086259206695754 47.51781877268773, 9.084807615132249 47.51974957311573, 9.082675590023353 47.51953061636616, 9.081541534114365 47.52639789623896, 9.084308630532295 47.52806992959929, 9.085896308804877 47.52711448196482, 9.085488048677641 47.53169266854668, 9.079681682423626 47.53388223604236, 9.080997187278053 47.53404147731477, 9.079727044659986 47.5381817503975, 9.076098065751227 47.53734573371734, 9.076733137060259 47.54021207662076, 9.071743291060717 47.5469400203802, 9.063986348643244 47.54477035804358, 9.064576057715916 47.54291917825178, 9.056138681753051 47.54281965245652, 9.054823176898626 47.54405377231772, 9.042484648608845 47.54180448934489, 9.040261899027229 47.54417320327203, 9.044026964645067 47.54916939819398, 9.035952486573077 47.54960731169312, 9.027515110610212 47.5455864695647, 9.023296422628778 47.54771632158322, 9.01168369012075 47.54244145443455, 9.014087888647802 47.53901776707767, 9.012182674720705 47.53507654558545, 9.009642389484572 47.53230972847728, 9.010504271975403 47.53025949709497, 9.007147466484801 47.5288064204842, 9.013044557211535 47.52599979305793, 9.01440542430232 47.52181970965709, 9.011592965648031 47.52092397749977, 9.014360062065959 47.51809744491445, 9.015857015865823 47.51312115515155, 9.024884100901362 47.51664436830368, 9.027061488246616 47.5200481505015, 9.032096696482521 47.52263582117821, 9.04652188764484 47.52486519899199, 9.047610581317468 47.52279506245062, 9.049062172880969 47.52307373467735, 9.048291014862858 47.52140170131701, 9.051874631535259 47.5224765799058, 9.053507672044201 47.52068511559116, 9.057771722261993 47.52275525213252, 9.064258522061399 47.5193912802528, 9.067207067424768 47.52040644336443)))",Affeltrangen,2.0
4716,"MULTIPOLYGON (((9.010413547502683 47.50551738439384, 9.0090526804119 47.50724913323133, 9.00537833926678 47.50657235782358, 9.002293707194335 47.50792590863908, 8.992223290722528 47.50235246410464, 8.99558009621313 47.50024251724517, 8.996305891994883 47.4975155104551, 8.999980233140001 47.49735626918269, 9.003427763103323 47.50026242240422, 9.007374277666598 47.49954583667837, 9.010458909739043 47.49683873504735, 9.011093981048077 47.48961316231162, 9.012182674720705 47.48953354167541, 9.017444694138405 47.49009088612886, 9.020302515029053 47.48827951665516, 9.026244967992145 47.4900709809698, 9.028286268628325 47.4886776198362, 9.035090604082248 47.49218092782927, 9.036043211045797 47.49144443694437, 9.04103305704534 47.49472878818788, 9.040261899027229 47.49576385645856, 9.042076388481609 47.49578376161762, 9.040488710209026 47.50048137915379, 9.035226690791326 47.50034204304043, 9.031733798591645 47.50225293830938, 9.027923370737447 47.50139701647016, 9.02420366735597 47.50326810142101, 9.016945709538451 47.50123777519775, 9.013951801938724 47.50267094664947, 9.011456878938953 47.50077995653956, 9.009324853830057 47.50239227442274, 9.01068572092084 47.50330791173911, 9.009869200666371 47.50466146255462, 9.008417609102867 47.50476098834988, 9.010413547502683 47.50551738439384)))",Bettwiesen,0.0
4721,"MULTIPOLYGON (((8.947496125672071 47.46829473696737, 8.944456855835984 47.4686928401484, 8.944638304781423 47.47042458898589, 8.942279468490728 47.47187766559665, 8.938650489581969 47.47122079534795, 8.939104111945564 47.47382837118371, 8.937607158145701 47.47392789697896, 8.936246291054916 47.47108145923459, 8.933660643582424 47.47157908821088, 8.931528618473529 47.47002648580486, 8.933252383455191 47.46883217626176, 8.932163689782563 47.46723976353763, 8.933025572273392 47.46459237738377, 8.92962340454643 47.46524924763247, 8.929895577964587 47.45975542373424, 8.92263762014707 47.4605914404144, 8.923726313819696 47.46204451702517, 8.922047911074396 47.4624426202062, 8.922456171201631 47.46391560197602, 8.912340392493464 47.46262176663767, 8.914381693129641 47.46512981667816, 8.911478510002635 47.46491085992859, 8.909754745020974 47.46674213456134, 8.905717505984979 47.46584640240402, 8.904129827712396 47.46176584479844, 8.894240860186027 47.4630994904549, 8.900274037621839 47.4543014101541, 8.903540118639723 47.45344548831488, 8.908802138057425 47.44832986243862, 8.902632873912534 47.44424930483304, 8.906806199657606 47.43879529125291, 8.910979525402681 47.43664553407534, 8.92163965094716 47.43487397491975, 8.932708036618877 47.4355507503275, 8.930757460455418 47.4317687701077, 8.936654551182151 47.43129104629046, 8.938242229454733 47.43264459710597, 8.944592942545063 47.43025597801978, 8.950263222089999 47.43073370183701, 8.945409462799534 47.43244554551545, 8.949446701835528 47.43433653562536, 8.949174528417371 47.43590904319043, 8.951533364708064 47.43628724121241, 8.952395247198895 47.43889481704817, 8.949764237490044 47.4385962396624, 8.94921989065373 47.44016874722747, 8.946724967653958 47.44004931627316, 8.943322799926996 47.44247774567745, 8.948040472508383 47.44765308703087, 8.948448732635619 47.44952417198171, 8.944683667017781 47.4505592402524, 8.950036410908201 47.45318672124721, 8.945953809635848 47.45456017722177, 8.949129166181011 47.45704832210322, 8.947360038962991 47.45820282132821, 8.949129166181011 47.45905874316743, 8.948675543817416 47.46190518091181, 8.951351915762627 47.46503029088291, 8.947496125672071 47.46829473696737)), ((8.913066188275216 47.42818584147841, 8.918237483220199 47.43043512445124, 8.919144727947389 47.43274412290123, 8.91361053511153 47.43152990819908, 8.911070249875399 47.43375928601286, 8.907758806621157 47.43133085660856, 8.908802138057425 47.42947967681677, 8.913066188275216 47.42818584147841)))",Bichelsee-Balterswil,0.0
4723,"MULTIPOLYGON (((9.067207067424768 47.52040644336443, 9.071108219751682 47.51662446314463, 9.069928801606336 47.51574863614636, 9.071924740006153 47.51407660278603, 9.071198944224403 47.51284248292482, 9.076098065751227 47.51007566581666, 9.071924740006153 47.50834391697916, 9.070110250551775 47.51003585549855, 9.062897654970616 47.51119035472355, 9.060085196316326 47.51449461112611, 9.054551003480469 47.51411641310413, 9.055186074789502 47.51260362101621, 9.05359839651692 47.51172779401794, 9.05264578955337 47.51276286228862, 9.041395954936217 47.51097139797398, 9.044072326881427 47.50490032446324, 9.042167112954328 47.50418373873738, 9.042938270972439 47.50233255894559, 9.047429132372029 47.49892877674777, 9.042711459790642 47.49733636402364, 9.042076388481609 47.49578376161762, 9.044208413590505 47.49279798775987, 9.051058111280788 47.49218092782927, 9.051239560226225 47.49202168655686, 9.050014779844521 47.49162358337583, 9.051511733644382 47.48989183453834, 9.054006656644155 47.48971268810688, 9.055821146098534 47.48740368965689, 9.059223313825497 47.48833923213232, 9.058497518043744 47.49015060160601, 9.062625481552459 47.49245960005599, 9.064439971006838 47.49080747185472, 9.081904432005242 47.49514679652796, 9.086576742350269 47.49922735413354, 9.095240929494931 47.50306904983049, 9.096420347640279 47.50699036616366, 9.094741944894977 47.50806524475244, 9.096556434349358 47.50951832136321, 9.095286291731291 47.51015528645286, 9.095830638567605 47.5143751801718, 9.093335715567834 47.51674389409894, 9.087211813659302 47.51620645480455, 9.08467152842317 47.51793820364203, 9.079137335587312 47.51803772943729, 9.077912555205607 47.52030691756917, 9.067207067424768 47.52040644336443)))",Braunau,0.0
4724,"MULTIPOLYGON (((8.962647112616139 47.47289282870828, 8.953483940871523 47.47042458898589, 8.948811630526496 47.47153927789277, 8.94935597736281 47.46978762389624, 8.947496125672071 47.46829473696737, 8.951351915762627 47.46503029088291, 8.948675543817416 47.46190518091181, 8.949129166181011 47.45905874316743, 8.947360038962991 47.45820282132821, 8.949129166181011 47.45704832210322, 8.945953809635848 47.45456017722177, 8.950036410908201 47.45318672124721, 8.944683667017781 47.4505592402524, 8.948448732635619 47.44952417198171, 8.948040472508383 47.44765308703087, 8.94931061512645 47.44709574257742, 8.948902354999214 47.44410996871969, 8.958337700161987 47.44333366751668, 8.961603781179871 47.44460759769598, 8.962737837088859 47.44223888376884, 8.964733775488677 47.44403034808348, 8.96790913203384 47.44291565917659, 8.966820438361214 47.44667773423734, 8.976074334578549 47.44633934653346, 8.976709405887583 47.44809100053001, 8.976391870233066 47.44972322357224, 8.974395931833248 47.44986255968559, 8.976391870233066 47.45264928195282, 8.971129850815364 47.45450046174462, 8.969950432670018 47.4574265201252, 8.972853615797025 47.45802367489674, 8.973670136051496 47.45991466500665, 8.977117666014818 47.45921798443984, 8.980792007159936 47.46061134557345, 8.983377654632427 47.45949665666657, 8.984375623832335 47.4605516300963, 8.980293022559982 47.4630596801368, 8.981290991759892 47.46632412622126, 8.98405808817782 47.46851369371694, 8.983332292396067 47.47016582191821, 8.979113604414636 47.46915065880658, 8.973942309469653 47.47030515803158, 8.968090580979279 47.46865302983029, 8.962964648270656 47.47094212312123, 8.962647112616139 47.47289282870828)))",Eschlikon,2.0
4726,"MULTIPOLYGON (((8.913066188275216 47.42818584147841, 8.914744591020519 47.42701143709437, 8.911160974348117 47.42356784457844, 8.913928070766048 47.41847212386124, 8.912703290384341 47.41283896384964, 8.903540118639723 47.4023688501885, 8.906125766112215 47.40135368707687, 8.920732406219971 47.39950250728507, 8.931846154128046 47.39148072818728, 8.941553672708977 47.3873205499455, 8.943685697817873 47.3843148709287, 8.940102081145472 47.3797565895059, 8.943504248872435 47.37591489380893, 8.94486511596322 47.37814427162272, 8.954935532435027 47.38148833834338, 8.9574304554348 47.38642481778817, 8.965232760088631 47.38493193085931, 8.968045218742919 47.39128167659676, 8.97149274870624 47.39128167659676, 8.975666074451315 47.3992437402174, 8.972581442378868 47.40521528793288, 8.979068242178275 47.41208256780568, 8.988730398522847 47.41126645628456, 8.990408801268149 47.41383422180222, 8.989274745359161 47.41423232498325, 8.9911345970499 47.42090055326553, 8.994219229122345 47.42233372471725, 8.9894561943046 47.42496120571205, 8.990817061395383 47.4281062208422, 8.987460255904782 47.42969863356633, 8.994264591358705 47.4298379696797, 8.999844146430922 47.43212706297063, 8.99916371288553 47.43509293166932, 8.994582127013221 47.44144267740677, 8.996215167522163 47.44277632306323, 8.991815030595292 47.44351281394814, 8.989864454431835 47.44166163415634, 8.986235475523076 47.44168153931539, 8.985691128686762 47.44395072744727, 8.983922001468741 47.44448816674166, 8.984738521723212 47.44544361437614, 8.981835338596206 47.44767299218992, 8.976709405887583 47.44809100053001, 8.976074334578549 47.44633934653346, 8.966820438361214 47.44667773423734, 8.96790913203384 47.44291565917659, 8.964733775488677 47.44403034808348, 8.962737837088859 47.44223888376884, 8.961603781179871 47.44460759769598, 8.958337700161987 47.44333366751668, 8.948902354999214 47.44410996871969, 8.94931061512645 47.44709574257742, 8.948040472508383 47.44765308703087, 8.943322799926996 47.44247774567745, 8.946724967653958 47.44004931627316, 8.94921989065373 47.44016874722747, 8.949764237490044 47.4385962396624, 8.952395247198895 47.43889481704817, 8.951533364708064 47.43628724121241, 8.949174528417371 47.43590904319043, 8.949446701835528 47.43433653562536, 8.945409462799534 47.43244554551545, 8.950263222089999 47.43073370183701, 8.944592942545063 47.43025597801978, 8.938242229454733 47.43264459710597, 8.936654551182151 47.43129104629046, 8.930757460455418 47.4317687701077, 8.919144727947389 47.43274412290123, 8.918237483220199 47.43043512445124, 8.913066188275216 47.42818584147841)))",Fischingen,0.0
